year,month,state_code,boys_total,girls_total,mother_age_20_24,mother_age_25_29,mother_age_30_34,mother_age_35_39,mother_age_40_plus,mother_age_under_20
1996,9,43.0,3319,3101,1848,1751,1155,527,89,1050
1996,9,44.0,14908,14388,8222,7932,5464,2369,459,4850
1996,9,45.0,1786,1771,1126,1039,656,282,40,414
1996,9,46.0,285,277,102,181,148,66,15,50
1996,9,47.0,4006,3957,1794,2169,2029,919,177,875
1996,9,48.0,3385,3248,1627,1823,1528,743,169,743
1996,9,49.0,981,901,625,510,315,121,26,285
1996,9,50.0,2842,2785,1260,1681,1470,544,105,567
1996,9,51.0,262,221,163,128,93,26,7,66
1996,9,52.0,0,1,0,1,0,0,0,0
1996,9,53.0,0,1,0,0,0,1,0,0
1996,9,54.0,1,0,1,0,0,0,0,0
1996,9,55.0,3,4,3,0,3,1,0,0
1996,9,57.0,100,108,52,65,49,24,0,18
1996,9,59.0,36,35,5,19,23,15,6,3
1996,10,1.0,2704,2617,1528,1450,983,352,54,954
1996,10,2.0,432,425,240,225,182,99,22,89
1996,10,3.0,3367,3188,1869,1733,1265,606,101,981
1996,10,4.0,1500,1479,1004,743,426,183,33,590
1996,10,5.0,23874,22826,10957,12535,10997,5505,1233,5473
1996,10,6.0,2401,2284,1118,1221,1156,555,94,541
1996,10,7.0,2004,1884,580,991,1251,613,136,317
1996,10,8.0,416,446,207,222,201,110,13,109
1996,10,9.0,357,364,163,158,161,93,18,128
1996,10,10.0,8636,8281,4141,4470,3827,1792,357,2330
1996,10,11.0,5103,4877,2674,2611,2047,907,141,1600
1996,10,12.0,810,795,398,426,386,190,50,155
1996,10,13.0,811,797,517,463,258,116,26,228
1996,10,14.0,8124,7724,3599,4306,3843,1769,319,2012
1996,10,15.0,3599,3480,1975,1994,1431,585,97,997
1996,10,16.0,1649,1571,817,990,746,273,43,351
1996,10,17.0,1574,1540,808,872,665,328,43,398
1996,10,18.0,2372,2181,1306,1260,841,327,53,766
1996,10,19.0,2940,2852,1677,1468,1081,430,77,1059
1996,10,20.0,573,531,258,335,254,117,16,124
1996,10,21.0,3091,3052,1117,1649,1735,884,149,609
1996,10,22.0,3559,3371,1049,1806,2298,1062,198,517
1996,10,23.0,5647,5491,2540,3298,2611,1117,202,1370
1996,10,24.0,2760,2640,1021,1597,1526,698,102,456
1996,10,25.0,1819,1689,1120,852,548,223,37,728
1996,10,26.0,3238,3044,1715,1719,1336,562,89,861
1996,10,27.0,455,399,216,240,175,90,16,117
1996,10,28.0,1023,1054,505,650,495,189,42,196
1996,10,29.0,1182,1114,629,657,458,212,35,305
1996,10,30.0,675,556,214,377,359,175,26,80
1996,10,31.0,5069,4815,1499,2590,3195,1556,287,757
1996,10,32.0,1213,1190,702,597,402,220,59,423
1996,10,33.0,11426,11201,4203,6085,6480,3174,633,2052
1996,10,34.0,4787,4458,2463,2608,1908,807,124,1335
1996,10,35.0,333,377,201,221,171,43,8,66
1996,10,36.0,6650,6434,3288,3719,2890,1248,209,1730
1996,10,37.0,2106,1998,1303,1136,634,271,53,707
1996,10,38.0,1828,1818,960,1008,799,341,80,458
1996,10,39.0,6475,6215,2651,3569,3416,1477,261,1316
1996,10,40.0,572,508,206,314,285,147,26,102
1996,10,41.0,2243,2124,1223,1151,818,387,74,714
1996,10,42.0,458,425,222,277,185,84,10,105
1996,10,43.0,3243,3067,1829,1704,1143,473,98,1063
1996,10,44.0,14992,14412,8304,7971,5623,2415,433,4658
1996,10,45.0,1840,1749,1131,1142,615,267,61,373
1996,10,46.0,303,302,137,167,144,88,16,53
1996,10,47.0,3998,4026,1785,2155,2107,967,157,853
1996,10,48.0,3263,3296,1505,1912,1527,743,170,702
1996,10,49.0,926,863,551,517,286,119,20,296
1996,10,50.0,2867,2706,1173,1657,1404,619,102,618
1996,10,51.0,265,258,173,126,104,42,9,69
1996,10,52.0,0,1,0,0,0,0,1,0
1996,10,53.0,0,3,0,2,1,0,0,0
1996,10,55.0,3,2,0,3,0,1,1,0
1996,10,57.0,134,116,55,87,66,21,1,20
1996,10,59.0,28,23,10,10,20,7,4,0
1996,11,1.0,2569,2372,1492,1321,857,319,53,899
1996,11,2.0,412,401,228,221,172,82,25,85
1996,11,3.0,3087,3222,1768,1696,1233,591,115,906
1996,11,4.0,1486,1395,934,741,437,196,27,546
1996,11,5.0,22133,21379,10205,11620,10113,5106,1222,5246
1996,11,6.0,2195,2199,1038,1144,1019,574,108,511
1996,11,7.0,1747,1672,515,901,1105,530,97,271
1996,11,8.0,373,367,155,189,196,74,16,110
1996,11,9.0,334,378,178,163,152,78,18,123
1996,11,10.0,8196,7682,3888,4270,3564,1669,362,2125
1996,11,11.0,4754,4692,2464,2508,1956,877,139,1502
1996,11,12.0,711,719,311,414,338,175,38,154
1996,11,13.0,742,676,459,391,254,109,34,171
1996,11,14.0,7348,7116,3261,3897,3534,1588,306,1878
1996,11,15.0,3243,3253,1828,1810,1269,545,92,952
1996,11,16.0,1527,1476,754,939,634,288,53,335
1996,11,17.0,1459,1504,761,809,662,305,52,374
1996,11,18.0,2068,1990,1185,1141,747,305,57,623
1996,11,19.0,2670,2661,1567,1316,986,371,72,1019
1996,11,20.0,506,462,224,297,219,99,19,110
1996,11,21.0,2882,2671,1009,1442,1584,794,115,609
1996,11,22.0,3234,2998,937,1616,2037,992,209,441
1996,11,23.0,5266,5002,2444,2958,2394,1040,179,1253
1996,11,24.0,2523,2393,939,1469,1334,614,105,455
1996,11,25.0,1733,1660,1108,868,469,224,30,694
1996,11,26.0,3010,2766,1578,1521,1226,539,92,820
1996,11,27.0,415,425,219,223,181,89,25,103
1996,11,28.0,946,899,433,551,422,198,30,211
1996,11,29.0,1094,1031,554,609,446,185,33,298
1996,11,30.0,543,530,205,302,308,154,26,78
1996,11,31.0,4616,4371,1384,2336,2877,1386,272,732
1996,11,32.0,1180,1076,634,572,403,202,38,407
1996,11,33.0,10631,10041,3960,5554,5751,2861,618,1928
1996,11,34.0,4216,4077,2259,2191,1735,725,121,1262
1996,11,35.0,322,316,148,205,144,72,4,65
1996,11,36.0,5945,5790,2950,3402,2519,1076,214,1574
1996,11,37.0,1825,1714,1096,945,582,261,59,596
1996,11,38.0,1752,1726,888,961,730,348,72,479
1996,11,39.0,5858,5519,2386,3210,2932,1390,265,1194
1996,11,40.0,485,456,184,258,237,135,21,106
1996,11,41.0,2147,2016,1191,1080,823,318,72,679
1996,11,42.0,452,374,215,244,170,85,10,102
1996,11,43.0,2948,2835,1630,1524,1076,485,93,975
1996,11,44.0,13844,13213,7672,7094,5209,2227,426,4429
1996,11,45.0,1724,1573,1020,1044,564,269,58,342
1996,11,46.0,256,255,105,152,124,65,11,54
1996,11,47.0,3688,3558,1684,1961,1830,836,164,771
1996,11,48.0,3111,2965,1433,1727,1398,719,135,664
1996,11,49.0,803,763,491,435,255,96,24,265
1996,11,50.0,2676,2620,1143,1539,1336,602,107,569
1996,11,51.0,233,230,139,132,78,33,10,71
1996,11,53.0,1,0,0,0,0,1,0,0
1996,11,54.0,1,1,0,1,1,0,0,0
1996,11,55.0,4,6,1,5,1,0,2,1
1996,11,57.0,102,104,53,75,49,13,1,15
1996,11,59.0,32,31,10,19,22,9,3,0
1996,12,1.0,2710,2613,1607,1398,896,359,55,1008
1996,12,2.0,421,395,200,235,188,91,22,80
1996,12,3.0,3309,3200,1782,1690,1306,616,134,981
1996,12,4.0,1634,1506,1039,792,487,190,37,595
1996,12,5.0,22830,21438,10405,11973,10027,5351,1189,5323
1996,12,6.0,2283,2199,1059,1201,1057,520,106,539
1996,12,7.0,1783,1634,569,877,1057,508,99,307
1996,12,8.0,421,417,192,227,199,81,20,119
1996,12,9.0,357,357,190,143,156,85,20,120
1996,12,10.0,8715,8144,4259,4485,3671,1804,356,2284
1996,12,11.0,5035,4788,2654,2522,2000,881,145,1621
1996,12,12.0,782,738,383,357,356,203,53,168
1996,12,13.0,726,799,444,459,274,120,19,209
1996,12,14.0,7646,7195,3356,4027,3539,1653,316,1950
1996,12,15.0,3501,3380,1916,1928,1344,561,92,1040
1996,12,16.0,1610,1491,745,981,690,265,62,358
1996,12,17.0,1604,1456,800,871,636,310,49,394
1996,12,18.0,2289,2139,1314,1198,812,314,57,733
1996,12,19.0,2981,2802,1764,1403,970,446,90,1110
1996,12,20.0,554,523,241,314,269,109,29,115
1996,12,21.0,2982,2941,1081,1606,1622,824,150,640
1996,12,22.0,3335,3198,1037,1642,2053,1048,218,535
1996,12,23.0,5438,5150,2404,3125,2488,1092,197,1282
1996,12,24.0,2579,2500,990,1515,1369,616,94,495
1996,12,25.0,1831,1831,1153,886,526,238,35,824
1996,12,26.0,3197,2879,1647,1699,1259,498,97,876
1996,12,27.0,441,441,241,235,192,93,16,105
1996,12,28.0,1013,911,473,614,431,167,38,201
1996,12,29.0,1116,1117,593,641,460,181,38,320
1996,12,30.0,617,611,225,338,362,188,22,93
1996,12,31.0,4718,4405,1459,2459,2803,1374,277,751
1996,12,32.0,1141,1118,657,547,405,191,53,406
1996,12,33.0,10749,10348,4159,5759,5682,2900,589,2008
1996,12,34.0,4486,4321,2351,2464,1762,750,134,1346
1996,12,35.0,346,328,183,205,157,60,8,61
1996,12,36.0,6242,5910,3023,3459,2633,1186,211,1640
1996,12,37.0,2012,1917,1289,1091,593,226,55,675
1996,12,38.0,1831,1771,950,1007,745,341,69,490
1996,12,39.0,5827,5805,2514,3239,2966,1373,242,1298
1996,12,40.0,513,477,213,269,261,116,15,116
1996,12,41.0,2250,2195,1218,1187,856,344,51,789
1996,12,42.0,440,452,235,284,202,68,12,91
1996,12,43.0,3207,3116,1892,1660,1138,466,79,1088
1996,12,44.0,14498,14132,8059,7571,5371,2516,419,4694
1996,12,45.0,1720,1627,1043,1062,552,261,58,371
1996,12,46.0,266,248,113,150,141,55,14,41
1996,12,47.0,3921,3785,1736,2100,1939,877,179,875
1996,12,48.0,3304,2995,1590,1770,1394,679,157,709
1996,12,49.0,851,840,576,419,269,97,19,311
1996,12,50.0,2703,2603,1143,1639,1302,565,99,558
1996,12,51.0,258,260,146,135,93,42,10,92
1996,12,53.0,1,3,0,2,1,1,0,0
1996,12,55.0,4,7,2,3,6,0,0,0
1996,12,57.0,101,80,41,57,38,20,1,24
1996,12,59.0,27,25,2,15,18,15,2,0
1997,1,1.0,2575,2562,1571,1362,856,319,50,979
1997,1,2.0,432,381,216,225,177,88,15,92
1997,1,3.0,3291,2995,1787,1750,1173,535,111,930
1997,1,4.0,1618,1480,1047,827,411,174,28,611
1997,1,5.0,21968,21455,10259,11775,9738,5157,1230,5264
1997,1,6.0,2247,2191,1068,1153,1027,508,119,563
1997,1,7.0,1830,1709,598,889,1093,547,102,310
1997,1,8.0,409,388,173,229,191,77,15,112
1997,1,9.0,376,333,169,162,149,88,25,116
1997,1,10.0,8483,7941,3969,4270,3616,1881,349,2339
1997,1,11.0,5058,4738,2649,2555,1975,846,154,1617
1997,1,12.0,745,688,344,371,362,164,41,151
1997,1,13.0,753,667,438,391,265,109,29,188
1997,1,14.0,7388,7037,3348,3918,3400,1576,261,1922
1997,1,15.0,3375,3232,1896,1824,1294,508,96,989
1997,1,16.0,1454,1379,717,893,608,245,36,334
1997,1,17.0,1535,1521,823,830,677,274,51,401
1997,1,18.0,2152,2076,1302,1165,677,281,52,751
1997,1,19.0,2811,2764,1680,1412,933,394,86,1070
1997,1,20.0,553,529,266,317,245,123,16,115
1997,1,21.0,2954,2915,1071,1545,1640,776,163,674
1997,1,22.0,3263,3092,965,1667,2005,990,210,518
1997,1,23.0,5450,5184,2521,3170,2381,1044,183,1335
1997,1,24.0,2588,2504,1045,1531,1311,617,98,490
1997,1,25.0,1780,1718,1087,871,508,223,41,768
1997,1,26.0,3025,2993,1617,1643,1207,588,99,864
1997,1,27.0,440,432,235,247,174,84,20,112
1997,1,28.0,930,909,449,556,407,182,38,207
1997,1,29.0,1102,1051,584,629,421,208,37,274
1997,1,30.0,575,505,189,319,297,151,28,96
1997,1,31.0,4814,4588,1476,2584,2849,1407,290,796
1997,1,32.0,1125,1092,627,533,412,187,38,420
1997,1,33.0,10841,10429,4108,5736,5795,2924,689,2018
1997,1,34.0,4540,4291,2456,2421,1813,709,123,1309
1997,1,35.0,361,312,180,220,138,63,13,59
1997,1,36.0,6231,5815,3073,3437,2545,1081,200,1710
1997,1,37.0,1966,1944,1249,1029,602,265,56,709
1997,1,38.0,1824,1755,962,1044,718,341,74,440
1997,1,39.0,5789,5715,2377,3296,2971,1328,248,1284
1997,1,40.0,524,490,203,295,259,136,20,101
1997,1,41.0,2243,2105,1138,1216,823,355,77,739
1997,1,42.0,415,397,212,246,180,74,11,89
1997,1,43.0,3068,2976,1778,1615,1124,432,85,1010
1997,1,44.0,14044,13753,7839,7287,5235,2320,434,4682
1997,1,45.0,1735,1655,1098,1000,626,243,44,379
1997,1,46.0,316,234,130,145,134,72,16,53
1997,1,47.0,3791,3630,1659,2010,1807,875,176,894
1997,1,48.0,3295,3042,1528,1762,1482,672,153,740
1997,1,49.0,870,863,562,467,280,102,24,298
1997,1,50.0,2732,2561,1144,1541,1389,537,108,574
1997,1,51.0,254,257,154,149,77,39,12,80
1997,1,52.0,1,0,0,1,0,0,0,0
1997,1,53.0,2,0,1,1,0,0,0,0
1997,1,54.0,1,0,0,0,0,1,0,0
1997,1,55.0,8,8,2,5,4,2,2,1
1997,1,57.0,104,101,50,73,48,17,2,15
1997,1,59.0,37,26,8,15,20,10,7,3
1997,2,1.0,2336,2242,1338,1276,812,311,61,780
1997,2,2.0,380,386,202,223,161,90,14,76
1997,2,3.0,2909,2777,1525,1548,1126,528,96,863
1997,2,4.0,1439,1275,917,679,399,161,27,531
1997,2,5.0,20187,19207,9241,10581,9220,4661,1004,4687
1997,2,6.0,2221,2064,1003,1192,976,469,87,558
1997,2,7.0,1711,1598,514,836,1054,506,95,304
1997,2,8.0,382,407,164,231,190,84,14,106
1997,2,9.0,333,311,158,148,127,91,17,103
1997,2,10.0,7474,7000,3603,3795,3243,1541,298,1994
1997,2,11.0,4540,4441,2355,2361,1823,794,125,1523
1997,2,12.0,635,588,287,338,284,164,27,123
1997,2,13.0,720,625,381,378,271,120,15,180
1997,2,14.0,7007,6659,3012,3732,3293,1521,254,1854
1997,2,15.0,3145,3045,1700,1804,1237,500,82,867
1997,2,16.0,1439,1343,707,876,618,238,35,308
1997,2,17.0,1505,1331,749,759,609,276,50,393
1997,2,18.0,2082,1951,1182,1126,729,284,39,673
1997,2,19.0,2523,2463,1442,1312,836,378,50,968
1997,2,20.0,529,530,258,286,250,121,22,122
1997,2,21.0,2702,2550,952,1437,1416,752,147,548
1997,2,22.0,2998,2930,840,1511,1960,998,172,447
1997,2,23.0,5289,5012,2419,3041,2356,1033,185,1267
1997,2,24.0,2460,2398,929,1472,1365,558,97,437
1997,2,25.0,1531,1496,982,737,464,169,45,630
1997,2,26.0,2800,2696,1446,1532,1152,494,92,780
1997,2,27.0,411,382,195,210,179,77,18,114
1997,2,28.0,901,842,379,571,422,154,31,186
1997,2,29.0,1019,1001,529,558,452,196,37,248
1997,2,30.0,499,548,192,315,287,147,24,82
1997,2,31.0,4477,4260,1391,2297,2770,1331,267,681
1997,2,32.0,1043,1024,605,516,385,172,38,351
1997,2,33.0,9868,9448,3785,5266,5366,2546,564,1789
1997,2,34.0,4090,3765,2098,2191,1597,690,109,1170
1997,2,35.0,319,324,179,191,159,54,11,49
1997,2,36.0,5839,5548,2874,3198,2463,1097,205,1550
1997,2,37.0,1809,1818,1140,961,602,250,53,621
1997,2,38.0,1725,1575,880,955,681,317,67,400
1997,2,39.0,5454,5199,2238,3050,2778,1264,205,1118
1997,2,40.0,470,460,165,263,281,102,21,98
1997,2,41.0,2009,1886,1088,1042,713,333,63,656
1997,2,42.0,416,362,213,210,158,80,14,103
1997,2,43.0,2870,2744,1573,1536,1030,450,69,956
1997,2,44.0,12759,12244,6931,6773,4745,2052,396,4106
1997,2,45.0,1671,1591,1003,994,588,246,59,372
1997,2,46.0,219,218,98,124,106,49,18,42
1997,2,47.0,3731,3429,1620,1958,1783,804,163,832
1997,2,48.0,2892,2814,1326,1657,1326,618,106,673
1997,2,49.0,816,749,489,438,238,103,22,275
1997,2,50.0,2559,2372,1077,1466,1243,500,90,555
1997,2,51.0,253,217,149,120,91,29,9,72
1997,2,52.0,1,0,0,0,1,0,0,0
1997,2,53.0,1,2,0,0,3,0,0,0
1997,2,54.0,1,0,1,0,0,0,0,0
1997,2,55.0,8,10,5,5,4,4,0,0
1997,2,57.0,99,84,31,67,50,13,3,19
1997,2,59.0,30,18,5,12,15,14,0,2
1997,3,1.0,2475,2370,1406,1291,872,354,62,860
1997,3,2.0,426,396,210,221,181,90,14,106
1997,3,3.0,3125,2996,1697,1617,1284,543,117,863
1997,3,4.0,1461,1456,917,782,462,176,41,539
1997,3,5.0,22573,21413,10292,11654,10390,5211,1186,5253
1997,3,6.0,2370,2316,1080,1284,1114,565,96,547
1997,3,7.0,1845,1708,494,915,1190,538,90,326
1997,3,8.0,442,405,173,234,232,89,10,109
1997,3,9.0,329,340,152,175,139,73,17,113
1997,3,10.0,8051,7715,3769,4323,3601,1665,315,2093
1997,3,11.0,4944,4768,2469,2619,2071,876,163,1514
1997,3,12.0,766,677,335,394,318,188,47,161
1997,3,13.0,817,763,453,480,299,132,21,195
1997,3,14.0,7717,7488,3345,4171,3761,1694,280,1954
1997,3,15.0,3558,3506,1900,2057,1406,564,79,1058
1997,3,16.0,1525,1439,710,986,668,254,45,301
1997,3,17.0,1566,1445,816,860,618,279,54,384
1997,3,18.0,2231,2117,1217,1251,799,306,51,724
1997,3,19.0,2594,2590,1494,1366,910,371,79,964
1997,3,20.0,617,530,277,362,271,115,17,105
1997,3,21.0,2977,2826,1060,1614,1655,772,130,572
1997,3,22.0,3448,3238,988,1767,2170,1081,212,468
1997,3,23.0,5663,5672,2761,3325,2673,1018,198,1360
1997,3,24.0,2939,2675,1041,1772,1523,663,132,483
1997,3,25.0,1666,1637,1007,864,527,188,32,685
1997,3,26.0,3075,2961,1508,1804,1246,550,98,830
1997,3,27.0,489,489,234,278,236,81,34,115
1997,3,28.0,952,975,421,623,449,208,28,198
1997,3,29.0,1105,1092,582,656,424,186,44,305
1997,3,30.0,653,575,224,376,369,141,35,83
1997,3,31.0,4786,4482,1437,2512,2943,1365,270,741
1997,3,32.0,1062,1056,589,540,369,164,45,411
1997,3,33.0,11029,10688,4133,5977,6043,2938,645,1981
1997,3,34.0,4453,4314,2230,2543,1847,746,134,1267
1997,3,35.0,363,335,188,220,143,66,14,67
1997,3,36.0,6574,6285,3153,3742,2896,1147,198,1723
1997,3,37.0,2003,1912,1201,1077,668,247,61,661
1997,3,38.0,1871,1813,923,1059,803,348,95,456
1997,3,39.0,6142,5919,2433,3478,3174,1412,257,1307
1997,3,40.0,566,541,208,313,310,139,18,119
1997,3,41.0,2171,2053,1108,1148,835,333,52,748
1997,3,42.0,445,474,236,283,207,74,13,106
1997,3,43.0,3117,2932,1727,1644,1133,466,85,994
1997,3,44.0,13604,12951,7418,7230,5007,2129,405,4366
1997,3,45.0,1844,1733,1052,1123,679,260,57,406
1997,3,46.0,280,291,125,161,156,78,13,38
1997,3,47.0,3841,3702,1687,2053,1900,892,164,847
1997,3,48.0,3359,3217,1536,1919,1527,735,138,721
1997,3,49.0,915,880,592,468,292,134,23,286
1997,3,50.0,2893,2799,1130,1758,1518,611,96,579
1997,3,51.0,286,254,164,148,102,42,10,74
1997,3,53.0,3,1,0,0,1,1,2,0
1997,3,55.0,8,9,1,7,4,5,0,0
1997,3,57.0,100,88,44,64,40,19,1,20
1997,3,59.0,34,28,10,12,25,12,0,3
1997,4,1.0,2422,2356,1337,1359,864,329,53,836
1997,4,2.0,478,409,232,243,197,104,16,95
1997,4,3.0,3073,2795,1501,1624,1189,571,98,885
1997,4,4.0,1485,1415,862,798,461,163,31,585
1997,4,5.0,21551,20573,9740,11345,9845,5048,1120,5026
1997,4,6.0,2404,2334,1055,1324,1148,540,130,541
1997,4,7.0,1882,1768,544,917,1185,611,78,315
1997,4,8.0,448,426,186,240,223,94,11,120
1997,4,9.0,341,301,151,156,131,83,20,101
1997,4,10.0,7676,7371,3679,4132,3423,1600,290,1923
1997,4,11.0,4869,4472,2340,2611,2021,815,131,1423
1997,4,12.0,749,723,359,396,349,193,47,128
1997,4,13.0,846,748,490,449,298,127,15,215
1997,4,14.0,7693,7279,3217,4256,3644,1651,295,1909
1997,4,15.0,3339,3418,1800,2024,1371,511,71,980
1997,4,16.0,1502,1485,714,965,692,258,33,325
1997,4,17.0,1441,1427,742,843,643,262,45,333
1997,4,18.0,2242,2033,1252,1193,773,291,43,723
1997,4,19.0,2566,2396,1492,1292,876,340,65,897
1997,4,20.0,610,585,243,369,283,157,19,124
1997,4,21.0,2942,2761,996,1519,1691,767,133,597
1997,4,22.0,3383,3334,956,1722,2287,1098,185,469
1997,4,23.0,5774,5493,2610,3425,2673,1113,182,1264
1997,4,24.0,2758,2609,1009,1671,1535,577,96,479
1997,4,25.0,1624,1487,1002,809,471,171,41,617
1997,4,26.0,3147,2973,1536,1738,1366,537,85,858
1997,4,27.0,448,447,225,282,170,95,21,102
1997,4,28.0,1005,917,463,620,421,189,31,198
1997,4,29.0,1069,1071,499,665,447,198,43,288
1997,4,30.0,597,581,215,328,352,165,26,92
1997,4,31.0,4640,4491,1402,2358,2967,1406,252,746
1997,4,32.0,1095,1012,648,546,343,180,35,355
1997,4,33.0,10801,10265,4021,5732,6004,2811,622,1876
1997,4,34.0,4379,4186,2295,2445,1712,799,116,1198
1997,4,35.0,374,345,188,235,150,64,9,73
1997,4,36.0,6470,6201,3103,3760,2808,1192,171,1637
1997,4,37.0,1996,1908,1197,1081,657,250,53,666
1997,4,38.0,1859,1749,911,1083,747,363,76,428
1997,4,39.0,6071,6001,2435,3508,3209,1426,257,1237
1997,4,40.0,535,530,209,306,279,138,20,113
1997,4,41.0,2146,2001,1070,1191,823,361,60,642
1997,4,42.0,414,414,200,254,174,72,14,114
1997,4,43.0,3071,2959,1699,1687,1130,453,77,984
1997,4,44.0,13222,12608,6996,7136,5079,2184,377,4058
1997,4,45.0,1799,1755,1096,1095,682,250,61,370
1997,4,46.0,289,272,129,179,137,61,17,38
1997,4,47.0,3916,3743,1634,2082,2026,944,163,810
1997,4,48.0,3326,3180,1474,1878,1555,729,142,728
1997,4,49.0,865,818,569,457,282,109,23,243
1997,4,50.0,2883,2727,1156,1726,1477,577,98,576
1997,4,51.0,298,265,167,162,95,52,6,81
1997,4,52.0,1,1,1,0,0,0,0,1
1997,4,53.0,2,0,0,2,0,0,0,0
1997,4,55.0,9,7,1,8,5,2,0,0
1997,4,57.0,85,76,28,67,30,18,0,18
1997,4,59.0,25,23,8,19,13,5,0,3
1997,5,1.0,2621,2405,1481,1380,952,365,41,807
1997,5,2.0,420,422,220,228,189,92,17,96
1997,5,3.0,3171,2958,1608,1720,1255,542,116,888
1997,5,4.0,1540,1429,943,770,483,161,33,579
1997,5,5.0,22517,21495,10231,11936,10411,5265,1204,4965
1997,5,6.0,2502,2478,1183,1338,1192,613,123,531
1997,5,7.0,1958,1790,584,970,1244,576,107,267
1997,5,8.0,479,444,190,248,245,106,15,119
1997,5,9.0,321,356,177,147,141,89,28,95
1997,5,10.0,8083,7793,3831,4332,3596,1709,342,2066
1997,5,11.0,4956,4774,2464,2646,2065,923,160,1472
1997,5,12.0,779,763,359,436,389,167,45,146
1997,5,13.0,856,754,470,492,311,121,32,184
1997,5,14.0,8004,7648,3402,4410,4014,1740,279,1807
1997,5,15.0,3646,3452,1953,2032,1492,541,92,988
1997,5,16.0,1589,1592,745,1007,731,326,43,329
1997,5,17.0,1618,1559,801,903,728,317,49,379
1997,5,18.0,2256,2176,1324,1241,818,312,46,691
1997,5,19.0,2711,2554,1525,1409,934,382,75,940
1997,5,20.0,638,570,245,402,292,125,25,119
1997,5,21.0,3158,2932,1084,1657,1828,800,157,564
1997,5,22.0,3625,3450,942,1846,2474,1126,210,477
1997,5,23.0,6004,5720,2645,3510,2900,1148,193,1328
1997,5,24.0,2988,2850,1100,1829,1620,692,109,488
1997,5,25.0,1670,1625,1030,808,536,204,33,684
1997,5,26.0,3181,3059,1583,1852,1343,561,78,823
1997,5,27.0,504,491,245,287,231,109,9,114
1997,5,28.0,1052,960,476,645,447,188,42,214
1997,5,29.0,1172,1129,580,665,501,215,50,290
1997,5,30.0,645,622,236,397,395,137,25,77
1997,5,31.0,5192,4826,1479,2682,3350,1547,268,692
1997,5,32.0,1230,1142,674,594,423,204,45,432
1997,5,33.0,11560,10993,4204,6155,6616,3081,630,1867
1997,5,34.0,4508,4202,2273,2407,1901,744,129,1256
1997,5,35.0,402,339,219,212,166,71,14,59
1997,5,36.0,6801,6468,3155,3936,3069,1234,202,1673
1997,5,37.0,2002,1930,1201,1080,702,250,48,651
1997,5,38.0,2001,1840,890,1082,867,412,92,498
1997,5,39.0,6418,6146,2496,3708,3452,1440,233,1235
1997,5,40.0,546,569,192,310,322,146,25,120
1997,5,41.0,2218,1999,1173,1159,833,338,55,659
1997,5,42.0,487,445,243,285,206,85,18,95
1997,5,43.0,3132,2986,1763,1733,1162,451,74,935
1997,5,44.0,14090,13523,7654,7629,5277,2336,407,4310
1997,5,45.0,1928,1878,1147,1166,717,320,61,395
1997,5,46.0,297,318,130,192,149,84,16,44
1997,5,47.0,4042,3997,1778,2144,2080,1015,162,860
1997,5,48.0,3466,3333,1599,1935,1641,780,174,670
1997,5,49.0,937,817,553,488,292,117,23,281
1997,5,50.0,2930,2901,1156,1846,1534,593,102,600
1997,5,51.0,292,286,196,166,100,49,10,57
1997,5,52.0,1,2,0,2,0,0,0,1
1997,5,53.0,2,0,0,1,1,0,0,0
1997,5,55.0,9,2,0,4,5,2,0,0
1997,5,57.0,110,79,51,61,46,11,5,15
1997,5,59.0,31,33,15,12,21,13,2,1
1997,6,1.0,2494,2382,1415,1413,806,356,51,835
1997,6,2.0,401,422,218,225,168,92,24,96
1997,6,3.0,3128,2989,1683,1650,1241,555,90,898
1997,6,4.0,1571,1494,1026,791,477,174,25,572
1997,6,5.0,22097,20748,10142,11604,9901,5143,1137,4918
1997,6,6.0,2559,2275,1140,1280,1169,525,108,612
1997,6,7.0,1830,1790,577,890,1231,559,96,267
1997,6,8.0,404,442,166,250,198,98,19,115
1997,6,9.0,370,311,145,160,146,81,23,126
1997,6,10.0,7754,7438,3697,4165,3443,1627,312,1948
1997,6,11.0,4827,4661,2459,2613,2023,865,157,1371
1997,6,12.0,740,655,349,407,311,159,34,135
1997,6,13.0,827,764,466,467,304,127,28,199
1997,6,14.0,7705,7390,3343,4196,3833,1707,287,1729
1997,6,15.0,3602,3423,1968,2061,1415,578,96,907
1997,6,16.0,1621,1541,763,1025,718,271,43,342
1997,6,17.0,1607,1530,867,891,641,285,47,406
1997,6,18.0,2327,2152,1280,1240,823,327,51,758
